Fecha,CHORRILLOS,ACOBAMBA,MINA.COLQUI,PUCRO,TINGO,SHEQUE,LA.QUISHA,CARAMPOMA
1/01/2002,0.161129713,61.96012497,132.6524048,87.13577271,84.5047226,84.5047226,84.5047226,36.08298492
1/02/2002,1.051605463,137.2670441,153.5802002,148.9592438,158.0619812,158.0619812,158.0619812,106.0256805
1/03/2002,0.09546072,184.0780792,247.3936768,178.4313049,177.7932587,177.7932587,177.7932587,102.3100357
1/04/2002,0,155.6049347,164.4846191,89.59644318,98.93994141,98.93994141,98.93994141,63.53369904
1/05/2002,0.129267573,10.021245,18.54011726,25.11558342,9.480427742,9.480427742,9.480427742,3.930889368
1/06/2002,0.463396102,1.150556207,2.877619267,9.175222397,1.953273296,1.953273296,1.953273296,0.944428504
1/07/2002,0.109592721,1.141652226,4.553175926,16.13837814,2.50262332,2.50262332,2.50262332,0.628358841
1/08/2002,0.511747956,1.238471985,6.354810715,14.10839081,3.035512924,3.035512924,3.035512924,0.400253385
1/09/2002,0.118776865,27.37920189,54.88384628,55.63508987,26.68689919,26.68689919,26.68689919,10.78200817
1/10/2002,0.005426954,79.51521301,139.9684906,106.7576218,82.08939362,82.08939362,82.08939362,35.2165184
1/11/2002,0,143.2389526,184.4323425,131.1682129,106.2017822,106.2017822,106.2017822,62.733181
1/12/2002,0.040092811,57.17419815,108.2672119,127.1118469,68.10697937,68.10697937,68.10697937,26.35385513
1/01/2003,0.182793573,147.7189331,206.6080933,139.1947174,121.911644,121.911644,121.911644,68.63320923
1/02/2003,0.1771231,112.2305832,138.0973053,131.7193298,117.2564087,117.2564087,117.2564087,67.18519592
1/03/2003,0.148338154,204.4722595,251.2590485,169.8441162,185.4616394,185.4616394,185.4616394,103.8023071
1/04/2003,0.033389766,64.25137329,91.71988678,62.45982361,55.13623428,55.13623428,55.13623428,28.95111656
1/05/2003,0.138084784,4.76811409,8.31409359,7.17610693,4.815943718,4.815943718,4.815943718,2.795715094
1/06/2003,0.043058019,0.085082717,0.316783011,0.54334569,0.172746003,0.172746003,0.172746003,0.006793739
1/07/2003,0.0964792,0.495401263,1.958389759,7.536279678,1.253250003,1.253250003,1.253250003,0.290639758
1/08/2003,0.132639721,0.861311138,3.015007496,3.020576,1.37542665,1.37542665,1.37542665,0.233357891
1/09/2003,0.138638943,1.664768219,5.913334846,5.640120029,3.705759525,3.705759525,3.705759525,0.377626061
1/10/2003,0,21.32717896,37.9603157,37.53104401,20.17365646,20.17365646,20.17365646,8.214881897
1/11/2003,0,19.75317192,35.43452072,30.18433189,15.99565983,15.99565983,15.99565983,5.8924613
1/12/2003,0.097163968,168.337265,191.7696991,159.5318298,153.6268463,153.6268463,153.6268463,111.4103775
1/01/2004,0.23478134,42.64140701,45.9641304,19.44800758,32.27275085,32.27275085,32.27275085,20.9012928
1/02/2004,0.022725966,143.5619354,165.1152802,133.9187164,164.7282867,164.7282867,164.7282867,96.00305176
1/03/2004,0.016523557,104.2239914,128.6205139,90.55542755,101.9652863,101.9652863,101.9652863,60.88525009
1/04/2004,0,93.96939087,97.44641876,51.77585983,69.21479034,69.21479034,69.21479034,56.07221603
1/05/2004,0,2.383039713,5.756597996,8.395500183,3.309901237,3.309901237,3.309901237,1.293367982
1/06/2004,0.037365042,0.93505609,3.78760767,12.62185764,3.220360041,3.220360041,3.220360041,1.008961082
1/07/2004,0.116810545,0.702991903,2.479012728,7.815351486,1.262321591,1.262321591,1.262321591,0.270409048
1/08/2004,0.130045652,1.116456747,5.453864574,9.388809204,3.370914698,3.370914698,3.370914698,0.457105458
1/09/2004,0.199772105,20.75917816,54.06253052,56.12404251,26.33552361,26.33552361,26.33552361,9.976104736
1/10/2004,0.016262507,59.88640594,116.6669464,103.4417419,59.33884811,59.33884811,59.33884811,21.2136364
1/11/2004,0.072756521,113.6498718,155.7720795,109.5528488,69.81980896,69.81980896,69.81980896,29.3500824
1/12/2004,0.05658754,119.6817551,192.5956116,181.3809662,153.5003357,153.5003357,153.5003357,86.97171783
1/01/2005,0.15517877,141.6286316,190.9855652,99.16117859,140.4343567,140.4343567,140.4343567,85.9585495
1/02/2005,0.168297052,70.8770752,84.08869934,68.37624359,84.80809021,84.80809021,84.80809021,46.57115555
1/03/2005,2.461357594,148.5062714,176.4914551,109.4465332,142.9581146,142.9581146,142.9581146,79.97194672
1/04/2005,0,52.13067245,62.50276947,28.13532448,38.02189255,38.02189255,38.02189255,19.15373802
1/05/2005,0.111366302,1.637271166,4.572997093,5.907645226,2.716324806,2.716324806,2.716324806,0.602886736
1/06/2005,0.049010046,0,0.070856683,0.264305681,0.040964413,0.040964413,0.040964413,0
1/07/2005,0.086822279,0.016003313,0.019937353,0.188653544,0,0,0,0.067282759
1/08/2005,0.125190839,0.482204497,2.174212456,3.525982141,1.174994111,1.174994111,1.174994111,0.134750351
1/09/2005,0.829728603,1.159886837,5.611735821,14.6998167,2.764535427,2.764535427,2.764535427,0.152881518
1/10/2005,0.231426194,14.12133789,31.74148369,23.47997284,19.10714722,19.10714722,19.10714722,7.157836914
1/11/2005,0.200733364,18.34031677,47.53479385,44.97372437,22.55831528,22.55831528,22.55831528,6.137473106
1/12/2005,0.010061425,109.6531067,146.427597,149.9028015,118.302475,118.302475,118.302475,81.03426361
1/01/2006,0,164.0185547,227.576004,157.2314148,171.10466,171.10466,171.10466,126.1142807
1/02/2006,0.465956986,157.2958527,153.8125153,121.2161255,169.3936615,169.3936615,169.3936615,116.8377457
1/03/2006,0.066387326,247.0524445,285.1715088,180.8585052,220.7404785,220.7404785,220.7404785,148.1586761
1/04/2006,0,116.3190002,149.6302338,90.3431015,106.99543,106.99543,106.99543,63.85011292
1/05/2006,0.117290758,1.126297355,3.336810589,5.993518829,1.806386709,1.806386709,1.806386709,0.415060282
1/06/2006,0.070567779,0.879179955,2.013539314,1.472210765,1.540699363,1.540699363,1.540699363,0.386890471
1/07/2006,0.740593612,0.087433517,0.097805664,0.328366011,0.013537822,0.013537822,0.013537822,0.064569019
1/08/2006,0.284503192,0.998482823,4.483795643,10.30243683,3.020238876,3.020238876,3.020238876,1.075226426
1/09/2006,0.122177131,12.65448666,33.19247818,32.21746826,17.99268532,17.99268532,17.99268532,6.334728241
1/10/2006,0.025377793,29.76939201,72.14652252,67.64543152,39.41514206,39.41514206,39.41514206,11.829772
1/11/2006,0,55.94192123,97.76358032,88.66664886,54.5073204,54.5073204,54.5073204,19.5066185
1/12/2006,0.135148391,139.1064606,194.0967712,155.2129517,157.1308441,157.1308441,157.1308441,103.9584808
1/01/2007,0.198603749,209.1233521,267.143158,141.7935028,175.6439362,175.6439362,175.6439362,119.7326431
1/02/2007,0.503393888,107.083786,130.733429,111.9183044,133.5280609,133.5280609,133.5280609,72.5668335
1/03/2007,0.241680428,253.5153961,332.3399048,219.7323456,258.2979431,258.2979431,258.2979431,145.5712585
1/04/2007,0.053762663,101.7573318,141.5852509,95.42674255,100.3461609,100.3461609,100.3461609,73.44809723
1/05/2007,0.173297405,2.742944717,14.94100285,32.55671692,11.29892921,11.29892921,11.29892921,4.473877907
1/06/2007,0.063992165,0,0.016135348,0.154905438,0.019427637,0.019427637,0.019427637,0
1/07/2007,0.191393614,0.113050394,0.167373598,0.372276068,0.024151161,0.024151161,0.024151161,0.048930097
1/08/2007,0.937564731,0.324865401,0.798340619,0.279721588,0.227584079,0.227584079,0.227584079,0.079140671
1/09/2007,0.212357,3.650197268,24.23359871,32.23871231,9.099339485,9.099339485,9.099339485,0.596161067
1/10/2007,0.008212482,39.61223984,86.71252441,81.93515015,45.77183914,45.77183914,45.77183914,13.38083744
1/11/2007,0.04949579,44.75435257,68.85865784,58.24718857,30.39219284,30.39219284,30.39219284,15.90636063
1/12/2007,0.125567272,53.09374619,89.92756653,88.31877899,75.82249451,75.82249451,75.82249451,39.72667694
1/01/2008,0.723873377,207.1824188,295.0466003,191.7292328,205.1508942,205.1508942,205.1508942,130.5322113
1/02/2008,0.546992838,186.7108612,203.1504364,204.0434875,188.1418915,188.1418915,188.1418915,130.5433807
1/03/2008,0.664756775,148.1161346,150.5548096,106.2223053,111.1712341,111.1712341,111.1712341,81.90594482
1/04/2008,0.019059356,57.48848724,75.32364655,55.72717667,37.14486694,37.14486694,37.14486694,18.88684082
1/05/2008,0.128332958,0.518917382,0.872595668,0.710603476,0.379445493,0.379445493,0.379445493,0.098595008
1/06/2008,1.051263452,0.491111577,0.863161445,0.467753023,1.29713273,1.29713273,1.29713273,0.802649438
1/07/2008,0.086591981,0.017794752,0.019760665,0.180612877,0,0,0,0.067734949
1/08/2008,0.154583663,3.236571312,9.775540352,13.86899853,4.464277744,4.464277744,4.464277744,1.258471727
1/09/2008,0.111482382,2.319555283,7.051132679,10.64481354,3.960571289,3.960571289,3.960571289,0.961102784
1/10/2008,0,35.36881256,73.87462616,63.09884644,34.37388992,34.37388992,34.37388992,10.90694427
1/11/2008,0.049296767,56.59662628,74.17230225,50.38399887,38.75198746,38.75198746,38.75198746,20.3755455
1/12/2008,0.026343632,86.48999786,128.6880035,118.6840515,93.63457489,93.63457489,93.63457489,57.24395752
1/01/2009,1.348714471,250.7484436,291.1712036,177.7848053,180.9608307,180.9608307,180.9608307,136.798584
1/02/2009,1.05169785,238.3138885,235.4579468,198.5993195,221.4408875,221.4408875,221.4408875,163.1815186
1/03/2009,1.03356564,217.8555298,229.3750916,148.5563812,188.0784149,188.0784149,188.0784149,150.9738464
1/04/2009,0,100.8995132,129.895813,111.8507767,76.2541275,76.2541275,76.2541275,49.68093872
1/05/2009,0.152441189,3.27145195,2.875778198,0.26647985,3.100550652,3.100550652,3.100550652,5.226099491
1/06/2009,0.050575018,0,0.143936008,0.394593716,0.039606359,0.039606359,0.039606359,0
1/07/2009,0.371782362,0.136981353,0.844299018,3.662247896,0.418389857,0.418389857,0.418389857,0.092005134
1/08/2009,0.220709592,3.444578648,13.52390862,19.96567917,6.35887289,6.35887289,6.35887289,0.967203081
1/09/2009,0.136301816,10.73762894,30.82299423,36.60437775,12.51797295,12.51797295,12.51797295,3.291466236
1/10/2009,0.01579131,106.348877,157.4517365,123.1639633,97.92668915,97.92668915,97.92668915,50.63535309
1/11/2009,0.087515734,195.9937744,290.1850586,209.7530975,146.4408569,146.4408569,146.4408569,68.67315674
1/12/2009,0.157030478,95.37512207,161.3777161,172.7340088,110.5294189,110.5294189,110.5294189,50.7936554
1/01/2010,1.677801609,143.2259827,249.0101776,168.5466156,135.9052277,135.9052277,135.9052277,62.02038956
1/02/2010,0.293987244,100.3976898,133.1934509,139.7438049,123.8653488,123.8653488,123.8653488,62.06991959
1/03/2010,0.127631202,183.368576,262.7129517,193.1501617,178.2156677,178.2156677,178.2156677,90.66459656
1/04/2010,0.050401557,70.53316498,117.5434647,76.2253418,61.32013702,61.32013702,61.32013702,24.63589859
1/05/2010,0.106513567,3.272944927,4.671120644,3.893829584,2.803022385,2.803022385,2.803022385,2.232774496
1/06/2010,0.04159857,0.381999642,1.208048344,4.197447777,0.865121901,0.865121901,0.865121901,0.43394053
1/07/2010,0.09767694,0.067515165,0.256506085,0.728329539,0.086178653,0.086178653,0.086178653,0.054472648
1/08/2010,0.218272641,1.102431178,2.932559967,1.961357951,1.844230652,1.844230652,1.844230652,0.368090034
1/09/2010,0.092236958,12.95782852,30.43538857,34.14640045,16.04940033,16.04940033,16.04940033,7.150175571
1/10/2010,0.25579226,11.70515823,51.64709854,61.94657898,28.61815643,28.61815643,28.61815643,5.249978542
1/11/2010,0.042450938,62.05771255,108.0278625,85.01618958,46.32262039,46.32262039,46.32262039,18.91126633
1/12/2010,0.241163537,123.2001724,193.950531,190.4118958,156.6359711,156.6359711,156.6359711,93.51602173
1/01/2011,1.282997966,218.2779083,302.4506226,189.4837646,188.4212646,188.4212646,188.4212646,115.7462845
1/02/2011,2.028873205,104.1518173,145.9738464,140.3927917,142.6009674,142.6009674,142.6009674,70.12132263
1/03/2011,0.383225888,168.9057159,258.8470764,166.2109833,202.3735046,202.3735046,202.3735046,103.3548279
1/04/2011,0.049974237,158.3681488,202.6835022,95.46372986,131.5152588,131.5152588,131.5152588,69.05480194
1/05/2011,0.129994422,2.409408569,9.206372261,13.29425716,4.215834618,4.215834618,4.215834618,0.710878134
1/06/2011,0.52620995,0,0.039038531,0.194545746,0.050320383,0.050320383,0.050320383,0
1/07/2011,1.046698451,0.601401687,1.803214192,6.691178799,0.680458784,0.680458784,0.680458784,0.24827987
1/08/2011,0.71532768,1.664014459,9.440003395,15.27019691,5.087357044,5.087357044,5.087357044,0.443656534
1/09/2011,0.252750963,11.9200201,33.34008026,35.98524857,15.71849442,15.71849442,15.71849442,4.984439373
1/10/2011,0.036719128,7.478044987,24.02943039,32.71659851,17.93387413,17.93387413,17.93387413,4.787602425
1/11/2011,1.58E-05,120.1770554,156.9656525,107.0224838,84.75141144,84.75141144,84.75141144,50.55660248
1/12/2011,0.014163271,153.4672546,208.7293549,190.4406128,150.8594513,150.8594513,150.8594513,92.85764313
1/01/2012,0.269902855,93.54820251,184.5305786,176.5926056,93.13950348,93.13950348,93.13950348,39.20843887
1/02/2012,0.18852599,163.8887939,202.5812531,214.2082825,186.1278992,186.1278992,186.1278992,109.038765
1/03/2012,0.339124292,208.8927765,245.634201,180.6842499,184.9353333,184.9353333,184.9353333,125.8316727
1/04/2012,0.002604243,141.6095123,207.1851807,120.399086,186.8295746,186.8295746,186.8295746,94.54206085
1/05/2012,0.125609919,9.455622673,25.66243172,26.8025856,12.94149113,12.94149113,12.94149113,5.582858562
1/06/2012,0.163509712,0.088767618,0.68283242,2.637092829,0.400898695,0.400898695,0.400898695,0.00159778
1/07/2012,0.29013297,0.006525909,0,0.085487232,0,0,0,0.093802772
1/08/2012,0.586936653,0.224497437,1.390658379,3.648727417,0.645995855,0.645995855,0.645995855,0.047364999
1/09/2012,0.266956031,36.043293,90.56091309,70.07050323,44.15164566,44.15164566,44.15164566,18.96035385
1/10/2012,0.057754982,75.66712189,99.29878235,60.73833084,73.04798126,73.04798126,73.04798126,38.86501312
1/11/2012,0,72.88781738,129.7801514,99.9088974,73.40232086,73.40232086,73.40232086,31.76914024
1/12/2012,0.371891171,111.3953552,174.1739044,165.3791962,126.3670349,126.3670349,126.3670349,69.45214844
1/01/2013,0.31246531,73.11587524,155.3298187,129.7393036,79.6812439,79.6812439,79.6812439,32.05991745
1/02/2013,1.653230548,193.2500458,212.5049286,206.6366425,194.9017487,194.9017487,194.9017487,115.4279633
1/03/2013,1.673253655,199.9371338,232.3598175,152.3401947,176.3299561,176.3299561,176.3299561,115.2164993
1/04/2013,0.032040447,36.15162659,60.19260406,39.33504486,26.53059578,26.53059578,26.53059578,5.850410461
1/05/2013,0.183295935,21.32943916,41.44931793,49.43718719,24.22094917,24.22094917,24.22094917,12.82528877
1/06/2013,0.189611241,0.343455255,1.057642221,7.219235897,0.796445012,0.796445012,0.796445012,0.637179196
1/07/2013,0.618215322,1.171642542,3.397243977,7.569638729,2.894143105,2.894143105,2.894143105,0.59682864
1/08/2013,1.652393103,2.935391665,14.98804569,22.35854149,8.627887726,8.627887726,8.627887726,2.239681482
1/09/2013,0.413657308,1.679662347,5.450949669,8.337656975,1.82687211,1.82687211,1.82687211,0.18362698
1/10/2013,0.070673041,59.24180603,116.2733688,72.95256042,65.91030121,65.91030121,65.91030121,22.84557915
1/11/2013,0.201125026,72.15428925,103.8504257,75.20072174,57.75622559,57.75622559,57.75622559,29.62188339
1/12/2013,0.310743481,101.3954849,153.8081512,158.0847321,117.0792084,117.0792084,117.0792084,73.30001831
1/01/2014,0.965107501,170.3231049,267.2200317,184.5811157,153.7318878,153.7318878,153.7318878,82.68088531
1/02/2014,0.491278768,101.6968155,147.705246,147.9445343,132.3392487,132.3392487,132.3392487,69.83454895
1/03/2014,0.740645766,185.7989044,261.0948792,205.8445435,181.1026306,181.1026306,181.1026306,99.05569458
1/04/2014,0,70.67726898,85.36831665,52.87975693,52.58240128,52.58240128,52.58240128,32.04597473
1/05/2014,0.170755416,11.56537437,22.27943611,19.4935627,11.24696445,11.24696445,11.24696445,6.440781116
1/06/2014,0.155894861,0.342553854,0.522072375,1.376245856,0.274139255,0.274139255,0.274139255,0.207528099
1/07/2014,0.656221807,1.145781517,4.406337738,17.11292458,3.154792786,3.154792786,3.154792786,0.553679943
1/08/2014,2.649422884,7.723646164,18.64306641,15.12661743,12.00084591,12.00084591,12.00084591,2.704981089
1/09/2014,0.284459919,14.59727478,44.25907898,64.32508087,25.15945816,25.15945816,25.15945816,8.594037056
1/10/2014,0.150025815,71.58537292,118.3951569,84.71580505,68.83532715,68.83532715,68.83532715,27.52029037
1/11/2014,0.507344425,94.62793732,108.2009354,73.84771729,61.19506836,61.19506836,61.19506836,38.96919632
1/12/2014,0.205624968,113.0712585,170.5918579,172.9189453,133.4165497,133.4165497,133.4165497,90.10163116
1/01/2015,0.344537824,179.6298523,270.3306274,180.0878296,165.6001282,165.6001282,165.6001282,101.3220215
1/02/2015,0.338411421,118.295311,141.0945282,124.989357,127.2613831,127.2613831,127.2613831,75.24925232
1/03/2015,0.267401665,211.3425903,201.6764832,115.1739044,164.5591888,164.5591888,164.5591888,138.0392456
1/04/2015,0.035543527,92.69911957,111.4486847,77.84210205,61.34410477,61.34410477,61.34410477,36.28349686
1/05/2015,0.12132822,5.990503311,19.82329941,23.52732658,14.91069317,14.91069317,14.91069317,4.571594715
1/06/2015,0,1.912449479,3.045616388,6.875439644,2.164966106,2.164966106,2.164966106,1.190192342
1/07/2015,0.702399492,0.691519678,1.612370253,4.079339981,1.20368588,1.20368588,1.20368588,0.437075734
1/08/2015,0.608543098,5.955043793,21.3237381,33.87774658,13.73813343,13.73813343,13.73813343,4.895366192
1/09/2015,0.145825103,10.85584354,37.11345291,43.9407959,22.26527023,22.26527023,22.26527023,6.942838669
1/10/2015,0.110736921,47.91514206,82.90589905,71.38729095,48.80765152,48.80765152,48.80765152,21.05339622
1/11/2015,0.175803661,86.44387817,127.4710541,89.97723389,69.60127258,69.60127258,69.60127258,35.37058258
1/12/2015,0.215002328,92.01206207,134.1931763,131.938324,96.63159943,96.63159943,96.63159943,60.97995758
1/01/2016,0.111069784,52.67929459,81.70275879,64.77915955,46.64975739,46.64975739,46.64975739,23.87663269
1/02/2016,0.275936544,169.7773895,227.1903229,212.9026794,200.4672394,200.4672394,200.4672394,94.64891815
1/03/2016,0.203462183,146.7578125,187.283905,129.9829102,133.7462921,133.7462921,133.7462921,70.1478653
1/04/2016,0.046225391,86.55596161,114.8941879,73.29142761,69.16880035,69.16880035,69.16880035,38.78719711
1/05/2016,0.06872312,3.659767628,8.85132122,10.2251358,4.672003269,4.672003269,4.672003269,1.879295826
1/06/2016,0.042236026,0.470898271,1.183913827,5.955208302,0.573909342,0.573909342,0.573909342,0.224312618
1/07/2016,0.10504321,0.378408611,0.52551657,1.957723022,0.140264586,0.140264586,0.140264586,0.220743999
1/08/2016,0.212891117,0.173858792,0.416592181,0.237282202,0.108757809,0.108757809,0.108757809,0.041896239
1/09/2016,0.402973861,22.1149044,51.99293518,56.33189392,25.67567062,25.67567062,25.67567062,8.063335419
1/10/2016,0.014655743,11.5644846,37.31345749,41.07643127,22.85545731,22.85545731,22.85545731,6.490186214
1/11/2016,0.042078871,0.953561246,1.401632905,1.5067662,0.417289317,0.417289317,0.417289317,0.066314116
1/12/2016,0.262809217,85.70211792,124.3485794,111.2850494,90.8474884,90.8474884,90.8474884,51.56744003
